game_date,game_id,game_code,game_status,game_status_text,game_sequence,game_date_est,game_time_est,game_date_time_est,game_date_utc,game_time_utc,game_date_time_utc,away_team_time,home_team_time,day,month_num,week_number,week_name,if_necessary,series_game_number,series_text,arena_name,arena_state,arena_city,postponed_status,branch_link,game_subtype,home_team_id,home_team_name,home_team_city,home_team_tricode,home_team_slug,home_team_wins,home_team_losses,home_team_score,home_team_seed,away_team_id,away_team_name,away_team_city,away_team_tricode,away_team_slug,away_team_wins,away_team_losses,away_team_score,away_team_seed,season,league_id,PBP
05/27/2004 00:00:00,0040300314,20040527/MINLAL,3,Final,1,2004-05-27T00:00:00Z,1900-01-01T21:00:00Z,2004-05-27T21:00:00Z,2004-05-27T04:00:00Z,1900-01-02T02:00:00Z,2004-05-28T01:00:00Z,2004-05-27T20:00:00Z,2004-05-27T18:00:00Z,Thu,5,0,"","",Game 4,LAL leads series 3-1,STAPLES Center,CA,Los Angeles,A,"","",1610612747,Lakers,Los Angeles,LAL,lakers,3,1,92,2,1610612750,Timberwolves,Minnesota,MIN,timberwolves,1,3,85,1,2003-04,00,TRUE
05/26/2004 00:00:00,0040300303,20040526/INDDET,3,Final,1,2004-05-26T00:00:00Z,1900-01-01T20:30:00Z,2004-05-26T20:30:00Z,2004-05-26T04:00:00Z,1900-01-02T01:30:00Z,2004-05-27T00:30:00Z,2004-05-26T20:30:00Z,2004-05-26T20:30:00Z,Wed,5,0,"","",Game 3,DET leads series 2-1,Palace of Auburn Hills,MI,Detroit,A,"","",1610612765,Pistons,Detroit,DET,pistons,2,1,85,3,1610612754,Pacers,Indiana,IND,pacers,1,2,78,1,2003-04,00,TRUE
05/25/2004 00:00:00,0040300313,20040525/MINLAL,3,Final,1,2004-05-25T00:00:00Z,1900-01-01T21:00:00Z,2004-05-25T21:00:00Z,2004-05-25T04:00:00Z,1900-01-02T02:00:00Z,2004-05-26T01:00:00Z,2004-05-25T20:00:00Z,2004-05-25T18:00:00Z,Tue,5,0,"","",Game 3,LAL leads series 2-1,STAPLES Center,CA,Los Angeles,A,"","",1610612747,Lakers,Los Angeles,LAL,lakers,2,1,100,2,1610612750,Timberwolves,Minnesota,MIN,timberwolves,1,2,89,1,2003-04,00,TRUE
05/24/2004 00:00:00,0040300302,20040524/DETIND,3,Final,1,2004-05-24T00:00:00Z,1900-01-01T20:00:00Z,2004-05-24T20:00:00Z,2004-05-24T04:00:00Z,1900-01-02T01:00:00Z,2004-05-25T00:00:00Z,2004-05-24T20:00:00Z,2004-05-24T20:00:00Z,Mon,5,0,"","",Game 2,Series tied 1-1,Bankers Life Fieldhouse,IN,Indianapolis,A,"","",1610612754,Pacers,Indiana,IND,pacers,2,4,67,1,1610612765,Pistons,Detroit,DET,pistons,4,2,72,3,2003-04,00,TRUE
05/23/2004 00:00:00,0040300312,20040523/LALMIN,3,Final,1,2004-05-23T00:00:00Z,1900-01-01T20:30:00Z,2004-05-23T20:30:00Z,2004-05-23T04:00:00Z,1900-01-02T01:30:00Z,2004-05-24T00:30:00Z,2004-05-23T17:30:00Z,2004-05-23T19:30:00Z,Sun,5,0,"","",Game 2,Series tied 1-1,Target Center,MN,Minneapolis,A,"","",1610612750,Timberwolves,Minnesota,MIN,timberwolves,1,1,87,1,1610612747,Lakers,Los Angeles,LAL,lakers,1,1,71,2,2003-04,00,TRUE
05/22/2004 00:00:00,0040300301,20040522/DETIND,3,Final,1,2004-05-22T00:00:00Z,1900-01-01T20:00:00Z,2004-05-22T20:00:00Z,2004-05-22T04:00:00Z,1900-01-02T01:00:00Z,2004-05-23T00:00:00Z,2004-05-22T20:00:00Z,2004-05-22T20:00:00Z,Sat,5,0,"","",Game 1,IND leads series 1-0,Bankers Life Fieldhouse,IN,Indianapolis,A,"","",1610612754,Pacers,Indiana,IND,pacers,1,0,78,1,1610612765,Pistons,Detroit,DET,pistons,0,1,74,3,2003-04,00,TRUE
05/21/2004 00:00:00,0040300311,20040521/LALMIN,3,Final,1,2004-05-21T00:00:00Z,1900-01-01T21:00:00Z,2004-05-21T21:00:00Z,2004-05-21T04:00:00Z,1900-01-02T02:00:00Z,2004-05-22T01:00:00Z,2004-05-21T18:00:00Z,2004-05-21T20:00:00Z,Fri,5,0,"","",Game 1,LAL leads series 1-0,Target Center,MN,Minneapolis,A,"","",1610612750,Timberwolves,Minnesota,MIN,timberwolves,0,1,88,1,1610612747,Lakers,Los Angeles,LAL,lakers,1,0,97,2,2003-04,00,TRUE
05/20/2004 00:00:00,0040300217,20040520/NJNDET,3,Final,1,2004-05-20T00:00:00Z,1900-01-01T20:00:00Z,2004-05-20T20:00:00Z,2004-05-20T04:00:00Z,1900-01-02T01:00:00Z,2004-05-21T00:00:00Z,2004-05-20T20:00:00Z,2004-05-20T20:00:00Z,Thu,5,0,"","",Game 7,DET wins series 4-3,Palace of Auburn Hills,MI,Detroit,A,"","",1610612765,Pistons,Detroit,DET,pistons,4,3,90,3,1610612751,Nets,New Jersey,NJN,nets,3,4,70,2,2003-04,00,TRUE
05/19/2004 00:00:00,0040300227,20040519/SACMIN,3,Final,1,2004-05-19T00:00:00Z,1900-01-01T20:30:00Z,2004-05-19T20:30:00Z,2004-05-19T04:00:00Z,1900-01-02T01:30:00Z,2004-05-20T00:30:00Z,2004-05-19T17:30:00Z,2004-05-19T19:30:00Z,Wed,5,0,"","",Game 7,MIN wins series 4-3,Target Center,MN,Minneapolis,A,"","",1610612750,Timberwolves,Minnesota,MIN,timberwolves,4,3,83,1,1610612758,Kings,Sacramento,SAC,kings,3,4,80,4,2003-04,00,TRUE
05/18/2004 00:00:00,0040300206,20040518/INDMIA,3,Final,1,2004-05-18T00:00:00Z,1900-01-01T20:00:00Z,2004-05-18T20:00:00Z,2004-05-18T04:00:00Z,1900-01-02T01:00:00Z,2004-05-19T00:00:00Z,2004-05-18T20:00:00Z,2004-05-18T20:00:00Z,Tue,5,0,"","",Game 6,IND wins series 4-2,AmericanAirlines Arena,FL,Miami,A,"","",1610612748,Heat,Miami,MIA,heat,2,4,70,4,1610612754,Pacers,Indiana,IND,pacers,4,2,73,1,2003-04,00,TRUE
05/16/2004 00:00:00,0040300216,20040516/DETNJN,3,Final,2,2004-05-16T00:00:00Z,1900-01-01T20:00:00Z,2004-05-16T20:00:00Z,2004-05-16T04:00:00Z,1900-01-02T01:00:00Z,2004-05-17T00:00:00Z,2004-05-16T20:00:00Z,2004-05-16T20:00:00Z,Sun,5,0,"","",Game 6,Series tied 3-3,IZOD Center,NJ,New Jersey,A,"","",1610612751,Nets,New Jersey,NJN,nets,3,3,75,2,1610612765,Pistons,Detroit,DET,pistons,3,3,81,3,2003-04,00,TRUE
05/16/2004 00:00:00,0040300226,20040516/MINSAC,3,Final,1,2004-05-16T00:00:00Z,1900-01-01T15:30:00Z,2004-05-16T15:30:00Z,2004-05-16T04:00:00Z,1900-01-01T20:30:00Z,2004-05-16T19:30:00Z,2004-05-16T14:30:00Z,2004-05-16T12:30:00Z,Sun,5,0,"","",Game 6,Series tied 3-3,Sleep Train Arena,CA,Sacramento,A,"","",1610612758,Kings,Sacramento,SAC,kings,3,3,104,4,1610612750,Timberwolves,Minnesota,MIN,timberwolves,3,3,87,1,2003-04,00,TRUE
05/15/2004 00:00:00,0040300205,20040515/MIAIND,3,Final,1,2004-05-15T00:00:00Z,1900-01-01T20:00:00Z,2004-05-15T20:00:00Z,2004-05-15T04:00:00Z,1900-01-02T01:00:00Z,2004-05-16T00:00:00Z,2004-05-15T20:00:00Z,2004-05-15T20:00:00Z,Sat,5,0,"","",Game 5,IND leads series 3-2,Bankers Life Fieldhouse,IN,Indianapolis,A,"","",1610612754,Pacers,Indiana,IND,pacers,3,2,94,1,1610612748,Heat,Miami,MIA,heat,2,3,83,4,2003-04,00,TRUE
05/15/2004 00:00:00,0040300236,20040515/SASLAL,3,Final,2,2004-05-15T00:00:00Z,1900-01-01T22:30:00Z,2004-05-15T22:30:00Z,2004-05-15T04:00:00Z,1900-01-02T03:30:00Z,2004-05-16T02:30:00Z,2004-05-15T21:30:00Z,2004-05-15T19:30:00Z,Sat,5,0,"","",Game 6,LAL wins series 4-2,STAPLES Center,CA,Los Angeles,A,"","",1610612747,Lakers,Los Angeles,LAL,lakers,4,2,88,2,1610612759,Spurs,San Antonio,SAS,spurs,2,4,76,3,2003-04,00,TRUE
05/14/2004 00:00:00,0040300215,20040514/NJNDET,3,Final/OT3,1,2004-05-14T00:00:00Z,1900-01-01T19:00:00Z,2004-05-14T19:00:00Z,2004-05-14T04:00:00Z,1900-01-02T00:00:00Z,2004-05-14T23:00:00Z,2004-05-14T19:00:00Z,2004-05-14T19:00:00Z,Fri,5,0,"","",Game 5,NJN leads series 3-2,Palace of Auburn Hills,MI,Detroit,A,"","",1610612765,Pistons,Detroit,DET,pistons,2,3,120,3,1610612751,Nets,New Jersey,NJN,nets,3,2,127,2,2003-04,00,TRUE
05/14/2004 00:00:00,0040300225,20040514/SACMIN,3,Final,2,2004-05-14T00:00:00Z,1900-01-01T21:30:00Z,2004-05-14T21:30:00Z,2004-05-14T04:00:00Z,1900-01-02T02:30:00Z,2004-05-15T01:30:00Z,2004-05-14T18:30:00Z,2004-05-14T20:30:00Z,Fri,5,0,"","",Game 5,MIN leads series 3-2,Target Center,MN,Minneapolis,A,"","",1610612750,Timberwolves,Minnesota,MIN,timberwolves,3,2,86,1,1610612758,Kings,Sacramento,SAC,kings,2,3,74,4,2003-04,00,TRUE
05/13/2004 00:00:00,0040300235,20040513/LALSAS,3,Final,1,2004-05-13T00:00:00Z,1900-01-01T20:00:00Z,2004-05-13T20:00:00Z,2004-05-13T04:00:00Z,1900-01-02T01:00:00Z,2004-05-14T00:00:00Z,2004-05-13T17:00:00Z,2004-05-13T19:00:00Z,Thu,5,0,"","",Game 5,LAL leads series 3-2,AT&T Center,TX,San Antonio,A,"","",1610612759,Spurs,San Antonio,SAS,spurs,2,3,73,3,1610612747,Lakers,Los Angeles,LAL,lakers,3,2,74,2,2003-04,00,TRUE
05/12/2004 00:00:00,0040300204,20040512/INDMIA,3,Final,1,2004-05-12T00:00:00Z,1900-01-01T20:00:00Z,2004-05-12T20:00:00Z,2004-05-12T04:00:00Z,1900-01-02T01:00:00Z,2004-05-13T00:00:00Z,2004-05-12T20:00:00Z,2004-05-12T20:00:00Z,Wed,5,0,"","",Game 4,Series tied 2-2,AmericanAirlines Arena,FL,Miami,A,"","",1610612748,Heat,Miami,MIA,heat,2,2,100,4,1610612754,Pacers,Indiana,IND,pacers,2,2,88,1,2003-04,00,TRUE
05/12/2004 00:00:00,0040300224,20040512/MINSAC,3,Final,2,2004-05-12T00:00:00Z,1900-01-01T22:30:00Z,2004-05-12T22:30:00Z,2004-05-12T04:00:00Z,1900-01-02T03:30:00Z,2004-05-13T02:30:00Z,2004-05-12T21:30:00Z,2004-05-12T19:30:00Z,Wed,5,0,"","",Game 4,Series tied 2-2,Sleep Train Arena,CA,Sacramento,A,"","",1610612758,Kings,Sacramento,SAC,kings,3,4,87,4,1610612750,Timberwolves,Minnesota,MIN,timberwolves,4,3,81,1,2003-04,00,TRUE
05/11/2004 00:00:00,0040300214,20040511/DETNJN,3,Final,1,2004-05-11T00:00:00Z,1900-01-01T20:00:00Z,2004-05-11T20:00:00Z,2004-05-11T04:00:00Z,1900-01-02T01:00:00Z,2004-05-12T00:00:00Z,2004-05-11T20:00:00Z,2004-05-11T20:00:00Z,Tue,5,0,"","",Game 4,Series tied 2-2,IZOD Center,NJ,New Jersey,A,"","",1610612751,Nets,New Jersey,NJN,nets,2,2,94,2,1610612765,Pistons,Detroit,DET,pistons,2,2,79,3,2003-04,00,TRUE
05/11/2004 00:00:00,0040300234,20040511/SASLAL,3,Final,2,2004-05-11T00:00:00Z,1900-01-01T22:30:00Z,2004-05-11T22:30:00Z,2004-05-11T04:00:00Z,1900-01-02T03:30:00Z,2004-05-12T02:30:00Z,2004-05-11T21:30:00Z,2004-05-11T19:30:00Z,Tue,5,0,"","",Game 4,Series tied 2-2,STAPLES Center,CA,Los Angeles,A,"","",1610612747,Lakers,Los Angeles,LAL,lakers,2,2,98,2,1610612759,Spurs,San Antonio,SAS,spurs,2,2,90,3,2003-04,00,TRUE
05/10/2004 00:00:00,0040300203,20040510/INDMIA,3,Final,1,2004-05-10T00:00:00Z,1900-01-01T20:00:00Z,2004-05-10T20:00:00Z,2004-05-10T04:00:00Z,1900-01-02T01:00:00Z,2004-05-11T00:00:00Z,2004-05-10T20:00:00Z,2004-05-10T20:00:00Z,Mon,5,0,"","",Game 3,IND leads series 2-1,AmericanAirlines Arena,FL,Miami,A,"","",1610612748,Heat,Miami,MIA,heat,1,2,94,4,1610612754,Pacers,Indiana,IND,pacers,2,1,87,1,2003-04,00,TRUE
05/10/2004 00:00:00,0040300223,20040510/MINSAC,3,Final/OT,2,2004-05-10T00:00:00Z,1900-01-01T22:30:00Z,2004-05-10T22:30:00Z,2004-05-10T04:00:00Z,1900-01-02T03:30:00Z,2004-05-11T02:30:00Z,2004-05-10T21:30:00Z,2004-05-10T19:30:00Z,Mon,5,0,"","",Game 3,MIN leads series 2-1,Sleep Train Arena,CA,Sacramento,A,"","",1610612758,Kings,Sacramento,SAC,kings,1,2,113,4,1610612750,Timberwolves,Minnesota,MIN,timberwolves,2,1,114,1,2003-04,00,TRUE
05/09/2004 00:00:00,0040300213,20040509/DETNJN,3,Final,2,2004-05-09T00:00:00Z,1900-01-01T20:00:00Z,2004-05-09T20:00:00Z,2004-05-09T04:00:00Z,1900-01-02T01:00:00Z,2004-05-10T00:00:00Z,2004-05-09T20:00:00Z,2004-05-09T20:00:00Z,Sun,5,0,"","",Game 3,DET leads series 2-1,IZOD Center,NJ,New Jersey,A,"","",1610612751,Nets,New Jersey,NJN,nets,1,2,82,2,1610612765,Pistons,Detroit,DET,pistons,2,1,64,3,2003-04,00,TRUE
05/09/2004 00:00:00,0040300233,20040509/SASLAL,3,Final,1,2004-05-09T00:00:00Z,1900-01-01T15:30:00Z,2004-05-09T15:30:00Z,2004-05-09T04:00:00Z,1900-01-01T20:30:00Z,2004-05-09T19:30:00Z,2004-05-09T14:30:00Z,2004-05-09T12:30:00Z,Sun,5,0,"","",Game 3,SAS leads series 2-1,STAPLES Center,CA,Los Angeles,A,"","",1610612747,Lakers,Los Angeles,LAL,lakers,1,2,105,2,1610612759,Spurs,San Antonio,SAS,spurs,2,1,81,3,2003-04,00,TRUE
05/08/2004 00:00:00,0040300202,20040508/MIAIND,3,Final,1,2004-05-08T00:00:00Z,1900-01-01T19:00:00Z,2004-05-08T19:00:00Z,2004-05-08T04:00:00Z,1900-01-02T00:00:00Z,2004-05-08T23:00:00Z,2004-05-08T19:00:00Z,2004-05-08T19:00:00Z,Sat,5,0,"","",Game 2,IND leads series 2-0,Bankers Life Fieldhouse,IN,Indianapolis,A,"","",1610612754,Pacers,Indiana,IND,pacers,2,0,91,1,1610612748,Heat,Miami,MIA,heat,0,2,80,4,2003-04,00,TRUE
05/08/2004 00:00:00,0040300222,20040508/SACMIN,3,Final,2,2004-05-08T00:00:00Z,1900-01-01T21:30:00Z,2004-05-08T21:30:00Z,2004-05-08T04:00:00Z,1900-01-02T02:30:00Z,2004-05-09T01:30:00Z,2004-05-08T18:30:00Z,2004-05-08T20:30:00Z,Sat,5,0,"","",Game 2,Series tied 1-1,Target Center,MN,Minneapolis,A,"","",1610612750,Timberwolves,Minnesota,MIN,timberwolves,1,1,94,1,1610612758,Kings,Sacramento,SAC,kings,1,1,89,4,2003-04,00,TRUE
05/07/2004 00:00:00,0040300212,20040507/NJNDET,3,Final,1,2004-05-07T00:00:00Z,1900-01-01T20:00:00Z,2004-05-07T20:00:00Z,2004-05-07T04:00:00Z,1900-01-02T01:00:00Z,2004-05-08T00:00:00Z,2004-05-07T20:00:00Z,2004-05-07T20:00:00Z,Fri,5,0,"","",Game 2,DET leads series 2-0,Palace of Auburn Hills,MI,Detroit,A,"","",1610612765,Pistons,Detroit,DET,pistons,4,3,95,3,1610612751,Nets,New Jersey,NJN,nets,3,4,80,2,2003-04,00,TRUE
05/06/2004 00:00:00,0040300201,20040506/MIAIND,3,Final,1,2004-05-06T00:00:00Z,1900-01-01T21:00:00Z,2004-05-06T21:00:00Z,2004-05-06T04:00:00Z,1900-01-02T02:00:00Z,2004-05-07T01:00:00Z,2004-05-06T21:00:00Z,2004-05-06T21:00:00Z,Thu,5,0,"","",Game 1,IND leads series 1-0,Bankers Life Fieldhouse,IN,Indianapolis,A,"","",1610612754,Pacers,Indiana,IND,pacers,1,0,94,1,1610612748,Heat,Miami,MIA,heat,0,1,81,4,2003-04,00,TRUE
05/05/2004 00:00:00,0040300232,20040505/LALSAS,3,Final,1,2004-05-05T00:00:00Z,1900-01-01T21:00:00Z,2004-05-05T21:00:00Z,2004-05-05T04:00:00Z,1900-01-02T02:00:00Z,2004-05-06T01:00:00Z,2004-05-05T18:00:00Z,2004-05-05T20:00:00Z,Wed,5,0,"","",Game 2,SAS leads series 2-0,AT&T Center,TX,San Antonio,A,"","",1610612759,Spurs,San Antonio,SAS,spurs,2,0,95,3,1610612747,Lakers,Los Angeles,LAL,lakers,0,2,85,2,2003-04,00,TRUE
05/04/2004 00:00:00,0040300137,20040504/NOHMIA,3,Final,1,2004-05-04T00:00:00Z,1900-01-01T19:00:00Z,2004-05-04T19:00:00Z,2004-05-04T04:00:00Z,1900-01-02T00:00:00Z,2004-05-04T23:00:00Z,2004-05-04T18:00:00Z,2004-05-04T19:00:00Z,Tue,5,0,"","",Game 7,MIA wins series 4-3,AmericanAirlines Arena,FL,Miami,A,"","",1610612748,Heat,Miami,MIA,heat,4,3,85,4,1610612740,Hornets,New Orleans,NOH,hornets,3,4,77,5,2003-04,00,TRUE
05/04/2004 00:00:00,0040300221,20040504/SACMIN,3,Final,2,2004-05-04T00:00:00Z,1900-01-01T21:30:00Z,2004-05-04T21:30:00Z,2004-05-04T04:00:00Z,1900-01-02T02:30:00Z,2004-05-05T01:30:00Z,2004-05-04T18:30:00Z,2004-05-04T20:30:00Z,Tue,5,0,"","",Game 1,SAC leads series 1-0,Target Center,MN,Minneapolis,A,"","",1610612750,Timberwolves,Minnesota,MIN,timberwolves,0,1,98,1,1610612758,Kings,Sacramento,SAC,kings,1,0,104,4,2003-04,00,TRUE
05/03/2004 00:00:00,0040300211,20040503/NJNDET,3,Final,1,2004-05-03T00:00:00Z,1900-01-01T20:00:00Z,2004-05-03T20:00:00Z,2004-05-03T04:00:00Z,1900-01-02T01:00:00Z,2004-05-04T00:00:00Z,2004-05-03T20:00:00Z,2004-05-03T20:00:00Z,Mon,5,0,"","",Game 1,DET leads series 1-0,Palace of Auburn Hills,MI,Detroit,A,"","",1610612765,Pistons,Detroit,DET,pistons,1,0,78,3,1610612751,Nets,New Jersey,NJN,nets,0,1,56,2,2003-04,00,TRUE
05/02/2004 00:00:00,0040300136,20040502/MIANOH,3,Final,1,2004-05-02T00:00:00Z,1900-01-01T13:00:00Z,2004-05-02T13:00:00Z,2004-05-02T04:00:00Z,1900-01-01T18:00:00Z,2004-05-02T17:00:00Z,2004-05-02T13:00:00Z,2004-05-02T12:00:00Z,Sun,5,0,"","",Game 6,Series tied 3-3,Smoothie King Center,LA,New Orleans,A,"","",1610612740,Hornets,New Orleans,NOH,hornets,3,4,89,5,1610612748,Heat,Miami,MIA,heat,4,3,83,4,2003-04,00,TRUE
05/02/2004 00:00:00,0040300231,20040502/LALSAS,3,Final,2,2004-05-02T00:00:00Z,1900-01-01T15:30:00Z,2004-05-02T15:30:00Z,2004-05-02T04:00:00Z,1900-01-01T20:30:00Z,2004-05-02T19:30:00Z,2004-05-02T12:30:00Z,2004-05-02T14:30:00Z,Sun,5,0,"","",Game 1,SAS leads series 1-0,AT&T Center,TX,San Antonio,A,"","",1610612759,Spurs,San Antonio,SAS,spurs,1,0,88,3,1610612747,Lakers,Los Angeles,LAL,lakers,0,1,78,2,2003-04,00,TRUE
04/30/2004 00:00:00,0040300135,20040430/NOHMIA,3,Final,1,2004-04-30T00:00:00Z,1900-01-01T19:00:00Z,2004-04-30T19:00:00Z,2004-04-30T04:00:00Z,1900-01-02T00:00:00Z,2004-04-30T23:00:00Z,2004-04-30T18:00:00Z,2004-04-30T19:00:00Z,Fri,4,0,"","",Game 5,MIA leads series 3-2,AmericanAirlines Arena,FL,Miami,A,"","",1610612748,Heat,Miami,MIA,heat,3,2,87,4,1610612740,Hornets,New Orleans,NOH,hornets,2,3,83,5,2003-04,00,TRUE
04/30/2004 00:00:00,0040300145,20040430/DENMIN,3,Final,2,2004-04-30T00:00:00Z,1900-01-01T21:30:00Z,2004-04-30T21:30:00Z,2004-04-30T04:00:00Z,1900-01-02T02:30:00Z,2004-05-01T01:30:00Z,2004-04-30T19:30:00Z,2004-04-30T20:30:00Z,Fri,4,0,"","",Game 5,MIN wins series 4-1,Target Center,MN,Minneapolis,A,"","",1610612750,Timberwolves,Minnesota,MIN,timberwolves,4,1,102,1,1610612743,Nuggets,Denver,DEN,nuggets,1,4,91,8,2003-04,00,TRUE
04/29/2004 00:00:00,0040300125,20040429/MILDET,3,Final,1,2004-04-29T00:00:00Z,1900-01-01T20:00:00Z,2004-04-29T20:00:00Z,2004-04-29T04:00:00Z,1900-01-02T01:00:00Z,2004-04-30T00:00:00Z,2004-04-29T19:00:00Z,2004-04-29T20:00:00Z,Thu,4,0,"","",Game 5,DET wins series 4-1,Palace of Auburn Hills,MI,Detroit,A,"","",1610612765,Pistons,Detroit,DET,pistons,4,1,91,3,1610612749,Bucks,Milwaukee,MIL,bucks,1,4,77,6,2003-04,00,TRUE
