game_date,game_id,game_code,game_status,game_status_text,game_sequence,game_date_est,game_time_est,game_date_time_est,game_date_utc,game_time_utc,game_date_time_utc,away_team_time,home_team_time,day,month_num,week_number,week_name,if_necessary,series_game_number,series_text,arena_name,arena_state,arena_city,postponed_status,branch_link,game_subtype,home_team_id,home_team_name,home_team_city,home_team_tricode,home_team_slug,home_team_wins,home_team_losses,home_team_score,home_team_seed,away_team_id,away_team_name,away_team_city,away_team_tricode,away_team_slug,away_team_wins,away_team_losses,away_team_score,away_team_seed,season,league_id,PBP
06/14/2007 00:00:00,0040600404,20070614/SASCLE,3,Final,1,2007-06-14T00:00:00Z,1900-01-01T21:00:00Z,2007-06-14T21:00:00Z,2007-06-14T04:00:00Z,1900-01-02T02:00:00Z,2007-06-15T01:00:00Z,2007-06-14T20:00:00Z,2007-06-14T21:00:00Z,Thu,6,0,"","",Game 4,SAS wins series 4-0,Quicken Loans Arena,OH,Cleveland,A,"","",1610612739,Cavaliers,Cleveland,CLE,cavaliers,12,8,82,2,1610612759,Spurs,San Antonio,SAS,spurs,16,4,83,3,2006-07,00,TRUE
06/12/2007 00:00:00,0040600403,20070612/SASCLE,3,Final,1,2007-06-12T00:00:00Z,1900-01-01T21:00:00Z,2007-06-12T21:00:00Z,2007-06-12T04:00:00Z,1900-01-02T02:00:00Z,2007-06-13T01:00:00Z,2007-06-12T20:00:00Z,2007-06-12T21:00:00Z,Tue,6,0,"","",Game 3,SAS leads series 3-0,Quicken Loans Arena,OH,Cleveland,A,"","",1610612739,Cavaliers,Cleveland,CLE,cavaliers,12,7,72,2,1610612759,Spurs,San Antonio,SAS,spurs,15,4,75,3,2006-07,00,TRUE
06/10/2007 00:00:00,0040600402,20070610/CLESAS,3,Final,1,2007-06-10T00:00:00Z,1900-01-01T21:00:00Z,2007-06-10T21:00:00Z,2007-06-10T04:00:00Z,1900-01-02T02:00:00Z,2007-06-11T01:00:00Z,2007-06-10T21:00:00Z,2007-06-10T20:00:00Z,Sun,6,0,"","",Game 2,SAS leads series 2-0,AT&T Center,TX,San Antonio,A,"","",1610612759,Spurs,San Antonio,SAS,spurs,14,4,103,3,1610612739,Cavaliers,Cleveland,CLE,cavaliers,12,6,92,2,2006-07,00,TRUE
06/07/2007 00:00:00,0040600401,20070607/CLESAS,3,Final,1,2007-06-07T00:00:00Z,1900-01-01T21:00:00Z,2007-06-07T21:00:00Z,2007-06-07T04:00:00Z,1900-01-02T02:00:00Z,2007-06-08T01:00:00Z,2007-06-07T21:00:00Z,2007-06-07T20:00:00Z,Thu,6,0,"","",Game 1,SAS leads series 1-0,AT&T Center,TX,San Antonio,A,"","",1610612759,Spurs,San Antonio,SAS,spurs,13,4,85,3,1610612739,Cavaliers,Cleveland,CLE,cavaliers,12,5,76,2,2006-07,00,TRUE
06/02/2007 00:00:00,0040600306,20070602/DETCLE,3,Final,1,2007-06-02T00:00:00Z,1900-01-01T20:30:00Z,2007-06-02T20:30:00Z,2007-06-02T04:00:00Z,1900-01-02T01:30:00Z,2007-06-03T00:30:00Z,2007-06-02T20:30:00Z,2007-06-02T20:30:00Z,Sat,6,0,"","",Game 6,CLE wins series 4-2,Quicken Loans Arena,OH,Cleveland,A,"","",1610612739,Cavaliers,Cleveland,CLE,cavaliers,12,4,98,2,1610612765,Pistons,Detroit,DET,pistons,10,6,82,1,2006-07,00,TRUE
05/31/2007 00:00:00,0040600305,20070531/CLEDET,3,Final/OT2,1,2007-05-31T00:00:00Z,1900-01-01T20:00:00Z,2007-05-31T20:00:00Z,2007-05-31T04:00:00Z,1900-01-02T01:00:00Z,2007-06-01T00:00:00Z,2007-05-31T20:00:00Z,2007-05-31T20:00:00Z,Thu,5,0,"","",Game 5,CLE leads series 3-2,Palace of Auburn Hills,MI,Detroit,A,"","",1610612765,Pistons,Detroit,DET,pistons,10,5,107,1,1610612739,Cavaliers,Cleveland,CLE,cavaliers,11,4,109,2,2006-07,00,TRUE
05/30/2007 00:00:00,0040600315,20070530/UTASAS,3,Final,1,2007-05-30T00:00:00Z,1900-01-01T21:00:00Z,2007-05-30T21:00:00Z,2007-05-30T04:00:00Z,1900-01-02T02:00:00Z,2007-05-31T01:00:00Z,2007-05-30T19:00:00Z,2007-05-30T20:00:00Z,Wed,5,0,"","",Game 5,SAS wins series 4-1,AT&T Center,TX,San Antonio,A,"","",1610612759,Spurs,San Antonio,SAS,spurs,12,4,109,3,1610612762,Jazz,Utah,UTA,jazz,9,8,84,4,2006-07,00,TRUE
05/29/2007 00:00:00,0040600304,20070529/DETCLE,3,Final,1,2007-05-29T00:00:00Z,1900-01-01T20:00:00Z,2007-05-29T20:00:00Z,2007-05-29T04:00:00Z,1900-01-02T01:00:00Z,2007-05-30T00:00:00Z,2007-05-29T20:00:00Z,2007-05-29T20:00:00Z,Tue,5,0,"","",Game 4,Series tied 2-2,Quicken Loans Arena,OH,Cleveland,A,"","",1610612739,Cavaliers,Cleveland,CLE,cavaliers,10,4,91,2,1610612765,Pistons,Detroit,DET,pistons,10,4,87,1,2006-07,00,TRUE
05/28/2007 00:00:00,0040600314,20070528/SASUTA,3,Final,1,2007-05-28T00:00:00Z,1900-01-01T21:00:00Z,2007-05-28T21:00:00Z,2007-05-28T04:00:00Z,1900-01-02T02:00:00Z,2007-05-29T01:00:00Z,2007-05-28T20:00:00Z,2007-05-28T19:00:00Z,Mon,5,0,"","",Game 4,SAS leads series 3-1,EnergySolutions Arena,UT,Salt Lake City,A,"","",1610612762,Jazz,Utah,UTA,jazz,9,7,79,4,1610612759,Spurs,San Antonio,SAS,spurs,11,4,91,3,2006-07,00,TRUE
05/27/2007 00:00:00,0040600303,20070527/DETCLE,3,Final,1,2007-05-27T00:00:00Z,1900-01-01T20:30:00Z,2007-05-27T20:30:00Z,2007-05-27T04:00:00Z,1900-01-02T01:30:00Z,2007-05-28T00:30:00Z,2007-05-27T20:30:00Z,2007-05-27T20:30:00Z,Sun,5,0,"","",Game 3,DET leads series 2-1,Quicken Loans Arena,OH,Cleveland,A,"","",1610612739,Cavaliers,Cleveland,CLE,cavaliers,9,4,88,2,1610612765,Pistons,Detroit,DET,pistons,10,3,82,1,2006-07,00,TRUE
