game_date,game_id,game_code,game_status,game_status_text,game_sequence,game_date_est,game_time_est,game_date_time_est,game_date_utc,game_time_utc,game_date_time_utc,away_team_time,home_team_time,day,month_num,week_number,week_name,if_necessary,series_game_number,series_text,arena_name,arena_state,arena_city,postponed_status,branch_link,game_subtype,home_team_id,home_team_name,home_team_city,home_team_tricode,home_team_slug,home_team_wins,home_team_losses,home_team_score,home_team_seed,away_team_id,away_team_name,away_team_city,away_team_tricode,away_team_slug,away_team_wins,away_team_losses,away_team_score,away_team_seed,season,league_id,PBP
05/26/2016 00:00:00,0041500315,20160526/OKCGSW,3,Final,1,2016-05-26T00:00:00Z,1900-01-01T21:00:00Z,2016-05-26T21:00:00Z,2016-05-26T04:00:00Z,1900-01-02T02:00:00Z,2016-05-27T01:00:00Z,2016-05-26T20:00:00Z,2016-05-26T18:00:00Z,Thu,5,0,"","",Game 5,OKC leads series 3-2,ORACLE Arena,CA,Oakland,A,"","",1610612744,Warriors,Golden State,GSW,warriors,2,3,120,1,1610612760,Thunder,Oklahoma City,OKC,thunder,3,2,111,3,2015-16,00,TRUE
05/25/2016 00:00:00,0041500305,20160525/TORCLE,3,Final,1,2016-05-25T00:00:00Z,1900-01-01T20:30:00Z,2016-05-25T20:30:00Z,2016-05-25T04:00:00Z,1900-01-02T01:30:00Z,2016-05-26T00:30:00Z,2016-05-25T20:30:00Z,2016-05-25T20:30:00Z,Wed,5,0,"","",Game 5,CLE leads series 3-2,Quicken Loans Arena,OH,Cleveland,A,"","",1610612739,Cavaliers,Cleveland,CLE,cavaliers,3,2,116,1,1610612761,Raptors,Toronto,TOR,raptors,2,3,78,2,2015-16,00,TRUE
05/24/2016 00:00:00,0041500314,20160524/GSWOKC,3,Final,1,2016-05-24T00:00:00Z,1900-01-01T21:00:00Z,2016-05-24T21:00:00Z,2016-05-24T04:00:00Z,1900-01-02T02:00:00Z,2016-05-25T01:00:00Z,2016-05-24T18:00:00Z,2016-05-24T20:00:00Z,Tue,5,0,"","",Game 4,OKC leads series 3-1,Chesapeake Energy Arena,OK,Oklahoma City,A,"","",1610612760,Thunder,Oklahoma City,OKC,thunder,3,1,118,3,1610612744,Warriors,Golden State,GSW,warriors,1,3,94,1,2015-16,00,TRUE
05/23/2016 00:00:00,0041500304,20160523/CLETOR,3,Final,1,2016-05-23T00:00:00Z,1900-01-01T20:30:00Z,2016-05-23T20:30:00Z,2016-05-23T04:00:00Z,1900-01-02T01:30:00Z,2016-05-24T00:30:00Z,2016-05-23T20:30:00Z,2016-05-23T20:30:00Z,Mon,5,0,"","",Game 4,Series tied 2-2,Air Canada Centre,ON,Toronto,A,"","",1610612761,Raptors,Toronto,TOR,raptors,2,2,105,2,1610612739,Cavaliers,Cleveland,CLE,cavaliers,2,2,99,1,2015-16,00,TRUE
05/22/2016 00:00:00,0041500313,20160522/GSWOKC,3,Final,1,2016-05-22T00:00:00Z,1900-01-01T20:00:00Z,2016-05-22T20:00:00Z,2016-05-22T04:00:00Z,1900-01-02T01:00:00Z,2016-05-23T00:00:00Z,2016-05-22T17:00:00Z,2016-05-22T19:00:00Z,Sun,5,0,"","",Game 3,OKC leads series 2-1,Chesapeake Energy Arena,OK,Oklahoma City,A,"","",1610612760,Thunder,Oklahoma City,OKC,thunder,2,1,133,3,1610612744,Warriors,Golden State,GSW,warriors,1,2,105,1,2015-16,00,TRUE
05/21/2016 00:00:00,0041500303,20160521/CLETOR,3,Final,1,2016-05-21T00:00:00Z,1900-01-01T20:30:00Z,2016-05-21T20:30:00Z,2016-05-21T04:00:00Z,1900-01-02T01:30:00Z,2016-05-22T00:30:00Z,2016-05-21T20:30:00Z,2016-05-21T20:30:00Z,Sat,5,0,"","",Game 3,CLE leads series 2-1,Air Canada Centre,ON,Toronto,A,"","",1610612761,Raptors,Toronto,TOR,raptors,1,2,99,2,1610612739,Cavaliers,Cleveland,CLE,cavaliers,2,1,84,1,2015-16,00,TRUE
05/19/2016 00:00:00,0041500302,20160519/TORCLE,3,Final,1,2016-05-19T00:00:00Z,1900-01-01T20:30:00Z,2016-05-19T20:30:00Z,2016-05-19T04:00:00Z,1900-01-02T01:30:00Z,2016-05-20T00:30:00Z,2016-05-19T20:30:00Z,2016-05-19T20:30:00Z,Thu,5,0,"","",Game 2,CLE leads series 2-0,Quicken Loans Arena,OH,Cleveland,A,"","",1610612739,Cavaliers,Cleveland,CLE,cavaliers,2,0,108,1,1610612761,Raptors,Toronto,TOR,raptors,0,2,89,2,2015-16,00,TRUE
05/18/2016 00:00:00,0041500312,20160518/OKCGSW,3,Final,1,2016-05-18T00:00:00Z,1900-01-01T21:00:00Z,2016-05-18T21:00:00Z,2016-05-18T04:00:00Z,1900-01-02T02:00:00Z,2016-05-19T01:00:00Z,2016-05-18T20:00:00Z,2016-05-18T18:00:00Z,Wed,5,0,"","",Game 2,Series tied 1-1,ORACLE Arena,CA,Oakland,A,"","",1610612744,Warriors,Golden State,GSW,warriors,1,1,118,1,1610612760,Thunder,Oklahoma City,OKC,thunder,1,1,91,3,2015-16,00,TRUE
05/17/2016 00:00:00,0041500301,20160517/TORCLE,3,Final,1,2016-05-17T00:00:00Z,1900-01-01T20:30:00Z,2016-05-17T20:30:00Z,2016-05-17T04:00:00Z,1900-01-02T01:30:00Z,2016-05-18T00:30:00Z,2016-05-17T20:30:00Z,2016-05-17T20:30:00Z,Tue,5,0,"","",Game 1,CLE leads series 1-0,Quicken Loans Arena,OH,Cleveland,A,"","",1610612739,Cavaliers,Cleveland,CLE,cavaliers,1,0,115,1,1610612761,Raptors,Toronto,TOR,raptors,0,1,84,2,2015-16,00,TRUE
05/16/2016 00:00:00,0041500311,20160516/OKCGSW,3,Final,2,2016-05-16T00:00:00Z,1900-01-01T21:00:00Z,2016-05-16T21:00:00Z,2016-05-16T04:00:00Z,1900-01-02T02:00:00Z,2016-05-17T01:00:00Z,2016-05-16T20:00:00Z,2016-05-16T18:00:00Z,Mon,5,0,"","",Game 1,OKC leads series 1-0,ORACLE Arena,CA,Oakland,A,"","",1610612744,Warriors,Golden State,GSW,warriors,0,1,102,1,1610612760,Thunder,Oklahoma City,OKC,thunder,1,0,108,3,2015-16,00,TRUE
05/15/2016 00:00:00,0041500217,20160515/MIATOR,3,Final,1,2016-05-15T00:00:00Z,1900-01-01T15:30:00Z,2016-05-15T15:30:00Z,2016-05-15T04:00:00Z,1900-01-01T20:30:00Z,2016-05-15T19:30:00Z,2016-05-15T15:30:00Z,2016-05-15T15:30:00Z,Sun,5,0,"","",Game 7,TOR wins series 4-3,Air Canada Centre,ON,Toronto,A,"","",1610612761,Raptors,Toronto,TOR,raptors,4,3,116,2,1610612748,Heat,Miami,MIA,heat,3,4,89,3,2015-16,00,TRUE
05/13/2016 00:00:00,0041500216,20160513/TORMIA,3,Final,1,2016-05-13T00:00:00Z,1900-01-01T20:00:00Z,2016-05-13T20:00:00Z,2016-05-13T04:00:00Z,1900-01-02T01:00:00Z,2016-05-14T00:00:00Z,2016-05-13T20:00:00Z,2016-05-13T20:00:00Z,Fri,5,0,"","",Game 6,Series tied 3-3,AmericanAirlines Arena,FL,Miami,A,"","",1610612748,Heat,Miami,MIA,heat,3,3,103,3,1610612761,Raptors,Toronto,TOR,raptors,3,3,91,2,2015-16,00,TRUE
05/12/2016 00:00:00,0041500236,20160512/SASOKC,3,Final,1,2016-05-12T00:00:00Z,1900-01-01T20:30:00Z,2016-05-12T20:30:00Z,2016-05-12T04:00:00Z,1900-01-02T01:30:00Z,2016-05-13T00:30:00Z,2016-05-12T19:30:00Z,2016-05-12T19:30:00Z,Thu,5,0,"","",Game 6,OKC wins series 4-2,Chesapeake Energy Arena,OK,Oklahoma City,A,"","",1610612760,Thunder,Oklahoma City,OKC,thunder,4,2,113,3,1610612759,Spurs,San Antonio,SAS,spurs,2,4,99,2,2015-16,00,TRUE
05/11/2016 00:00:00,0041500215,20160511/MIATOR,3,Final,1,2016-05-11T00:00:00Z,1900-01-01T20:00:00Z,2016-05-11T20:00:00Z,2016-05-11T04:00:00Z,1900-01-02T01:00:00Z,2016-05-12T00:00:00Z,2016-05-11T20:00:00Z,2016-05-11T20:00:00Z,Wed,5,0,"","",Game 5,TOR leads series 3-2,Air Canada Centre,ON,Toronto,A,"","",1610612761,Raptors,Toronto,TOR,raptors,3,2,99,2,1610612748,Heat,Miami,MIA,heat,2,3,91,3,2015-16,00,TRUE
05/11/2016 00:00:00,0041500225,20160511/PORGSW,3,Final,2,2016-05-11T00:00:00Z,1900-01-01T22:30:00Z,2016-05-11T22:30:00Z,2016-05-11T04:00:00Z,1900-01-02T03:30:00Z,2016-05-12T02:30:00Z,2016-05-11T19:30:00Z,2016-05-11T19:30:00Z,Wed,5,0,"","",Game 5,GSW wins series 4-1,ORACLE Arena,CA,Oakland,A,"","",1610612744,Warriors,Golden State,GSW,warriors,4,1,125,1,1610612757,Trail Blazers,Portland,POR,blazers,1,4,121,5,2015-16,00,TRUE
05/10/2016 00:00:00,0041500235,20160510/OKCSAS,3,Final,2,2016-05-10T00:00:00Z,1900-01-01T20:00:00Z,2016-05-10T20:00:00Z,2016-05-10T04:00:00Z,1900-01-02T01:00:00Z,2016-05-11T00:00:00Z,2016-05-10T19:00:00Z,2016-05-10T19:00:00Z,Tue,5,0,"","",Game 5,OKC leads series 3-2,AT&T Center,TX,San Antonio,A,"","",1610612759,Spurs,San Antonio,SAS,spurs,2,3,91,2,1610612760,Thunder,Oklahoma City,OKC,thunder,3,2,95,3,2015-16,00,TRUE
05/09/2016 00:00:00,0041500214,20160509/TORMIA,3,Final/OT,1,2016-05-09T00:00:00Z,1900-01-01T20:00:00Z,2016-05-09T20:00:00Z,2016-05-09T04:00:00Z,1900-01-02T01:00:00Z,2016-05-10T00:00:00Z,2016-05-09T20:00:00Z,2016-05-09T20:00:00Z,Mon,5,0,"","",Game 4,Series tied 2-2,AmericanAirlines Arena,FL,Miami,A,"","",1610612748,Heat,Miami,MIA,heat,2,2,94,3,1610612761,Raptors,Toronto,TOR,raptors,2,2,87,2,2015-16,00,TRUE
05/09/2016 00:00:00,0041500224,20160509/GSWPOR,3,Final/OT,2,2016-05-09T00:00:00Z,1900-01-01T22:30:00Z,2016-05-09T22:30:00Z,2016-05-09T04:00:00Z,1900-01-02T03:30:00Z,2016-05-10T02:30:00Z,2016-05-09T19:30:00Z,2016-05-09T19:30:00Z,Mon,5,0,"","",Game 4,GSW leads series 3-1,Moda Center,OR,Portland,A,"","",1610612757,Trail Blazers,Portland,POR,blazers,1,3,125,5,1610612744,Warriors,Golden State,GSW,warriors,3,1,132,1,2015-16,00,TRUE
05/08/2016 00:00:00,0041500204,20160508/CLEATL,3,Final,1,2016-05-08T00:00:00Z,1900-01-01T15:30:00Z,2016-05-08T15:30:00Z,2016-05-08T04:00:00Z,1900-01-01T20:30:00Z,2016-05-08T19:30:00Z,2016-05-08T15:30:00Z,2016-05-08T15:30:00Z,Sun,5,0,"","",Game 4,CLE wins series 4-0,Philips Arena,GA,Atlanta,A,"","",1610612737,Hawks,Atlanta,ATL,hawks,0,4,99,4,1610612739,Cavaliers,Cleveland,CLE,cavaliers,4,0,100,1,2015-16,00,TRUE
05/08/2016 00:00:00,0041500234,20160508/SASOKC,3,Final,2,2016-05-08T00:00:00Z,1900-01-01T20:00:00Z,2016-05-08T20:00:00Z,2016-05-08T04:00:00Z,1900-01-02T01:00:00Z,2016-05-09T00:00:00Z,2016-05-08T19:00:00Z,2016-05-08T19:00:00Z,Sun,5,0,"","",Game 4,Series tied 2-2,Chesapeake Energy Arena,OK,Oklahoma City,A,"","",1610612760,Thunder,Oklahoma City,OKC,thunder,2,2,111,3,1610612759,Spurs,San Antonio,SAS,spurs,2,2,97,2,2015-16,00,TRUE
05/07/2016 00:00:00,0041500213,20160507/TORMIA,3,Final,1,2016-05-07T00:00:00Z,1900-01-01T17:00:00Z,2016-05-07T17:00:00Z,2016-05-07T04:00:00Z,1900-01-01T22:00:00Z,2016-05-07T21:00:00Z,2016-05-07T17:00:00Z,2016-05-07T17:00:00Z,Sat,5,0,"","",Game 3,TOR leads series 2-1,AmericanAirlines Arena,FL,Miami,A,"","",1610612748,Heat,Miami,MIA,heat,1,2,91,3,1610612761,Raptors,Toronto,TOR,raptors,2,1,95,2,2015-16,00,TRUE
05/07/2016 00:00:00,0041500223,20160507/GSWPOR,3,Final,2,2016-05-07T00:00:00Z,1900-01-01T20:30:00Z,2016-05-07T20:30:00Z,2016-05-07T04:00:00Z,1900-01-02T01:30:00Z,2016-05-08T00:30:00Z,2016-05-07T17:30:00Z,2016-05-07T17:30:00Z,Sat,5,0,"","",Game 3,GSW leads series 2-1,Moda Center,OR,Portland,A,"","",1610612757,Trail Blazers,Portland,POR,blazers,1,2,120,5,1610612744,Warriors,Golden State,GSW,warriors,2,1,108,1,2015-16,00,TRUE
05/06/2016 00:00:00,0041500203,20160506/CLEATL,3,Final,1,2016-05-06T00:00:00Z,1900-01-01T19:00:00Z,2016-05-06T19:00:00Z,2016-05-06T04:00:00Z,1900-01-02T00:00:00Z,2016-05-06T23:00:00Z,2016-05-06T19:00:00Z,2016-05-06T19:00:00Z,Fri,5,0,"","",Game 3,CLE leads series 3-0,Philips Arena,GA,Atlanta,A,"","",1610612737,Hawks,Atlanta,ATL,hawks,0,3,108,4,1610612739,Cavaliers,Cleveland,CLE,cavaliers,3,0,121,1,2015-16,00,TRUE
05/06/2016 00:00:00,0041500233,20160506/SASOKC,3,Final,2,2016-05-06T00:00:00Z,1900-01-01T21:30:00Z,2016-05-06T21:30:00Z,2016-05-06T04:00:00Z,1900-01-02T02:30:00Z,2016-05-07T01:30:00Z,2016-05-06T20:30:00Z,2016-05-06T20:30:00Z,Fri,5,0,"","",Game 3,SAS leads series 2-1,Chesapeake Energy Arena,OK,Oklahoma City,A,"","",1610612760,Thunder,Oklahoma City,OKC,thunder,1,2,96,3,1610612759,Spurs,San Antonio,SAS,spurs,2,1,100,2,2015-16,00,TRUE
05/05/2016 00:00:00,0041500212,20160505/MIATOR,3,Final/OT,1,2016-05-05T00:00:00Z,1900-01-01T20:00:00Z,2016-05-05T20:00:00Z,2016-05-05T04:00:00Z,1900-01-02T01:00:00Z,2016-05-06T00:00:00Z,2016-05-05T20:00:00Z,2016-05-05T20:00:00Z,Thu,5,0,"","",Game 2,Series tied 1-1,Air Canada Centre,ON,Toronto,A,"","",1610612761,Raptors,Toronto,TOR,raptors,1,1,96,2,1610612748,Heat,Miami,MIA,heat,1,1,92,3,2015-16,00,TRUE
05/04/2016 00:00:00,0041500202,20160504/ATLCLE,3,Final,1,2016-05-04T00:00:00Z,1900-01-01T20:00:00Z,2016-05-04T20:00:00Z,2016-05-04T04:00:00Z,1900-01-02T01:00:00Z,2016-05-05T00:00:00Z,2016-05-04T20:00:00Z,2016-05-04T20:00:00Z,Wed,5,0,"","",Game 2,CLE leads series 2-0,Quicken Loans Arena,OH,Cleveland,A,"","",1610612739,Cavaliers,Cleveland,CLE,cavaliers,2,0,123,1,1610612737,Hawks,Atlanta,ATL,hawks,0,2,98,4,2015-16,00,TRUE
05/03/2016 00:00:00,0041500211,20160503/MIATOR,3,Final/OT,1,2016-05-03T00:00:00Z,1900-01-01T20:00:00Z,2016-05-03T20:00:00Z,2016-05-03T04:00:00Z,1900-01-02T01:00:00Z,2016-05-04T00:00:00Z,2016-05-03T20:00:00Z,2016-05-03T20:00:00Z,Tue,5,0,"","",Game 1,MIA leads series 1-0,Air Canada Centre,ON,Toronto,A,"","",1610612761,Raptors,Toronto,TOR,raptors,0,1,96,2,1610612748,Heat,Miami,MIA,heat,1,0,102,3,2015-16,00,TRUE
05/03/2016 00:00:00,0041500222,20160503/PORGSW,3,Final,2,2016-05-03T00:00:00Z,1900-01-01T22:30:00Z,2016-05-03T22:30:00Z,2016-05-03T04:00:00Z,1900-01-02T03:30:00Z,2016-05-04T02:30:00Z,2016-05-03T19:30:00Z,2016-05-03T19:30:00Z,Tue,5,0,"","",Game 2,GSW leads series 2-0,ORACLE Arena,CA,Oakland,A,"","",1610612744,Warriors,Golden State,GSW,warriors,2,0,110,1,1610612757,Trail Blazers,Portland,POR,blazers,0,2,99,5,2015-16,00,TRUE
05/02/2016 00:00:00,0041500201,20160502/ATLCLE,3,Final,1,2016-05-02T00:00:00Z,1900-01-01T19:00:00Z,2016-05-02T19:00:00Z,2016-05-02T04:00:00Z,1900-01-02T00:00:00Z,2016-05-02T23:00:00Z,2016-05-02T19:00:00Z,2016-05-02T19:00:00Z,Mon,5,0,"","",Game 1,CLE leads series 1-0,Quicken Loans Arena,OH,Cleveland,A,"","",1610612739,Cavaliers,Cleveland,CLE,cavaliers,1,0,104,1,1610612737,Hawks,Atlanta,ATL,hawks,0,1,93,4,2015-16,00,TRUE
05/02/2016 00:00:00,0041500232,20160502/OKCSAS,3,Final,2,2016-05-02T00:00:00Z,1900-01-01T21:30:00Z,2016-05-02T21:30:00Z,2016-05-02T04:00:00Z,1900-01-02T02:30:00Z,2016-05-03T01:30:00Z,2016-05-02T20:30:00Z,2016-05-02T20:30:00Z,Mon,5,0,"","",Game 2,Series tied 1-1,AT&T Center,TX,San Antonio,A,"","",1610612759,Spurs,San Antonio,SAS,spurs,1,1,97,2,1610612760,Thunder,Oklahoma City,OKC,thunder,1,1,98,3,2015-16,00,TRUE
05/01/2016 00:00:00,0041500117,20160501/INDTOR,3,Final,5,2016-05-01T00:00:00Z,1900-01-01T20:00:00Z,2016-05-01T20:00:00Z,2016-05-01T04:00:00Z,1900-01-02T01:00:00Z,2016-05-02T00:00:00Z,2016-05-01T20:00:00Z,2016-05-01T20:00:00Z,Sun,5,0,"","",Game 7,TOR wins series 4-3,Air Canada Centre,ON,Toronto,A,"","",1610612761,Raptors,Toronto,TOR,raptors,4,3,89,2,1610612754,Pacers,Indiana,IND,pacers,3,4,84,7,2015-16,00,TRUE
05/01/2016 00:00:00,0041500127,20160501/CHAMIA,3,Final,3,2016-05-01T00:00:00Z,1900-01-01T13:00:00Z,2016-05-01T13:00:00Z,2016-05-01T04:00:00Z,1900-01-01T18:00:00Z,2016-05-01T17:00:00Z,2016-05-01T13:00:00Z,2016-05-01T13:00:00Z,Sun,5,0,"","",Game 7,MIA wins series 4-3,AmericanAirlines Arena,FL,Miami,A,"","",1610612748,Heat,Miami,MIA,heat,4,3,106,3,1610612766,Hornets,Charlotte,CHA,hornets,3,4,73,6,2015-16,00,TRUE
05/01/2016 00:00:00,0041500221,20160501/PORGSW,3,Final,4,2016-05-01T00:00:00Z,1900-01-01T15:30:00Z,2016-05-01T15:30:00Z,2016-05-01T04:00:00Z,1900-01-01T20:30:00Z,2016-05-01T19:30:00Z,2016-05-01T12:30:00Z,2016-05-01T12:30:00Z,Sun,5,0,"","",Game 1,GSW leads series 1-0,ORACLE Arena,CA,Oakland,A,"","",1610612744,Warriors,Golden State,GSW,warriors,1,0,118,1,1610612757,Trail Blazers,Portland,POR,blazers,0,1,106,5,2015-16,00,TRUE
04/30/2016 00:00:00,0041500231,20160430/OKCSAS,3,Final,5,2016-04-30T00:00:00Z,1900-01-01T20:30:00Z,2016-04-30T20:30:00Z,2016-04-30T04:00:00Z,1900-01-02T01:30:00Z,2016-05-01T00:30:00Z,2016-04-30T19:30:00Z,2016-04-30T19:30:00Z,Sat,4,0,"","",Game 1,SAS leads series 1-0,AT&T Center,TX,San Antonio,A,"","",1610612759,Spurs,San Antonio,SAS,spurs,1,0,124,2,1610612760,Thunder,Oklahoma City,OKC,thunder,0,1,92,3,2015-16,00,TRUE
04/29/2016 00:00:00,0041500116,20160429/TORIND,3,Final,2,2016-04-29T00:00:00Z,1900-01-01T19:30:00Z,2016-04-29T19:30:00Z,2016-04-29T04:00:00Z,1900-01-02T00:30:00Z,2016-04-29T23:30:00Z,2016-04-29T19:30:00Z,2016-04-29T19:30:00Z,Fri,4,0,"","",Game 6,Series tied 3-3,Bankers Life Fieldhouse,IN,Indianapolis,A,"","",1610612754,Pacers,Indiana,IND,pacers,3,3,101,7,1610612761,Raptors,Toronto,TOR,raptors,3,3,83,2,2015-16,00,TRUE
04/29/2016 00:00:00,0041500126,20160429/MIACHA,3,Final,3,2016-04-29T00:00:00Z,1900-01-01T20:00:00Z,2016-04-29T20:00:00Z,2016-04-29T04:00:00Z,1900-01-02T01:00:00Z,2016-04-30T00:00:00Z,2016-04-29T20:00:00Z,2016-04-29T20:00:00Z,Fri,4,0,"","",Game 6,Series tied 3-3,Spectrum Center,NC,Charlotte,A,"","",1610612766,Hornets,Charlotte,CHA,hornets,3,3,90,6,1610612748,Heat,Miami,MIA,heat,3,3,97,3,2015-16,00,TRUE
04/29/2016 00:00:00,0041500176,20160429/LACPOR,3,Final,4,2016-04-29T00:00:00Z,1900-01-01T22:30:00Z,2016-04-29T22:30:00Z,2016-04-29T04:00:00Z,1900-01-02T03:30:00Z,2016-04-30T02:30:00Z,2016-04-29T19:30:00Z,2016-04-29T19:30:00Z,Fri,4,0,"","",Game 6,POR wins series 4-2,Moda Center,OR,Portland,A,"","",1610612757,Trail Blazers,Portland,POR,blazers,4,2,106,5,1610612746,Clippers,LA,LAC,clippers,2,4,103,4,2015-16,00,TRUE
